,IP,Datetime,Request,StatusCode,Target
286,65.55.3.169,[30/Aug/2010:09:07:09 +0100],GET /robots.txt HTTP/1.1,403,1
287,65.55.3.169,[30/Aug/2010:09:07:09 +0100],GET / HTTP/1.1,403,1
288,64.246.165.10,[30/Aug/2010:23:04:44 +0100],GET /robots.txt HTTP/1.0,403,1
289,64.246.165.10,[30/Aug/2010:23:04:45 +0100],GET / HTTP/1.1,403,1
290,91.214.45.239,[31/Aug/2010:01:43:50 +0100],GET / HTTP/1.0,403,1
291,208.80.194.32,[31/Aug/2010:09:46:15 +0100],GET / HTTP/1.0,403,1
292,84.90.91.99,[31/Aug/2010:12:35:03 +0100],GET / HTTP/1.1,403,1
293,84.90.91.99,[31/Aug/2010:12:35:03 +0100],GET /favicon.ico HTTP/1.1,403,1
294,159.226.202.17,[31/Aug/2010:23:45:30 +0100],GET / HTTP/1.1,403,1
295,65.55.3.169,[01/Sep/2010:08:03:47 +0100],GET /robots.txt HTTP/1.1,403,1
296,65.55.3.169,[01/Sep/2010:08:03:47 +0100],GET / HTTP/1.1,403,1
297,65.55.3.169,[01/Sep/2010:08:03:49 +0100],GET /robots.txt HTTP/1.1,403,1
298,65.55.3.169,[01/Sep/2010:08:03:49 +0100],GET / HTTP/1.1,403,1
299,208.80.194.51,[01/Sep/2010:19:55:31 +0100],GET / HTTP/1.0,403,1
300,207.46.13.134,[02/Sep/2010:02:41:03 +0100],GET /robots.txt HTTP/1.1,403,1
301,66.249.65.208,[02/Sep/2010:08:13:56 +0100],GET /robots.txt HTTP/1.1,403,1
302,66.249.65.208,[02/Sep/2010:08:13:56 +0100],GET / HTTP/1.1,403,1
303,207.46.13.134,[02/Sep/2010:08:38:18 +0100],GET / HTTP/1.1,403,1
304,66.249.65.237,[03/Sep/2010:01:10:30 +0100],GET /robots.txt HTTP/1.1,403,1
305,66.249.65.237,[03/Sep/2010:01:10:30 +0100],GET /construcao.jpg HTTP/1.1,403,1
306,204.68.97.132,[03/Sep/2010:05:35:28 +0100],GET / HTTP/1.1,403,1
307,84.90.80.235,[03/Sep/2010:07:31:36 +0100],GET / HTTP/1.1,403,1
308,84.90.80.235,[03/Sep/2010:07:31:36 +0100],GET /favicon.ico HTTP/1.1,403,1
309,84.90.80.235,[03/Sep/2010:07:31:36 +0100],GET /favicon.ico HTTP/1.1,403,1
310,84.90.80.235,[03/Sep/2010:07:31:39 +0100],GET /favicon.ico HTTP/1.1,403,1
311,208.80.194.35,[03/Sep/2010:11:22:04 +0100],GET / HTTP/1.0,403,1
312,84.90.80.235,[03/Sep/2010:18:41:45 +0100],GET / HTTP/1.1,403,1
313,66.249.16.212,[03/Sep/2010:18:42:22 +0100],GET / HTTP/1.1,403,1
314,67.195.114.39,[03/Sep/2010:19:09:28 +0100],GET /robots.txt HTTP/1.0,403,1
315,67.195.114.39,[03/Sep/2010:19:09:29 +0100],GET / HTTP/1.0,403,1
316,66.249.65.248,[04/Sep/2010:21:01:59 +0100],GET /robots.txt HTTP/1.1,403,1
317,66.249.65.248,[04/Sep/2010:21:01:59 +0100],GET / HTTP/1.1,403,1
318,208.80.194.26,[04/Sep/2010:21:09:09 +0100],GET / HTTP/1.0,403,1
319,208.80.194.28,[06/Sep/2010:06:44:32 +0100],GET / HTTP/1.0,403,1
320,69.71.222.186,[06/Sep/2010:10:40:58 +0100],GET / HTTP/1.0,403,1
321,184.73.111.5,[07/Sep/2010:05:53:35 +0100],GET / HTTP/1.0,403,1
322,208.80.194.32,[07/Sep/2010:16:36:28 +0100],GET / HTTP/1.0,403,1
323,85.17.171.225,[08/Sep/2010:23:47:50 +0100],GET /robots.txt HTTP/1.1,403,1
324,85.17.171.225,[08/Sep/2010:23:47:50 +0100],GET / HTTP/1.1,403,1
325,208.80.194.30,[09/Sep/2010:03:31:34 +0100],GET / HTTP/1.0,403,1
326,69.58.178.31,[09/Sep/2010:04:59:22 +0100],GET /robots.txt HTTP/1.1,403,1
327,69.58.178.31,[09/Sep/2010:04:59:23 +0100],GET / HTTP/1.1,403,1
328,65.55.3.169,[10/Sep/2010:07:55:17 +0100],GET /robots.txt HTTP/1.1,403,1
329,65.55.3.169,[10/Sep/2010:07:55:21 +0100],GET / HTTP/1.1,403,1
330,65.55.3.169,[10/Sep/2010:07:55:22 +0100],GET /robots.txt HTTP/1.1,403,1
331,65.55.3.169,[10/Sep/2010:07:55:26 +0100],GET / HTTP/1.1,403,1
332,174.129.117.216,[10/Sep/2010:07:59:35 +0100],GET / HTTP/1.1,403,1
333,174.129.117.216,[10/Sep/2010:07:59:38 +0100],GET / HTTP/1.1,403,1
334,64.246.161.190,[10/Sep/2010:10:10:05 +0100],GET /robots.txt HTTP/1.0,403,1
335,64.246.161.190,[10/Sep/2010:10:10:06 +0100],GET / HTTP/1.1,403,1
336,207.46.194.230,[10/Sep/2010:19:08:43 +0100],GET /construcao.jpg HTTP/1.1,403,1
337,207.46.194.230,[10/Sep/2010:19:08:48 +0100],GET / HTTP/1.1,403,1
338,208.80.194.32,[10/Sep/2010:19:41:12 +0100],GET / HTTP/1.0,403,1
339,208.80.194.32,[12/Sep/2010:13:03:00 +0100],GET / HTTP/1.0,403,1
340,208.80.194.26,[14/Sep/2010:07:03:26 +0100],GET / HTTP/1.0,403,1
341,207.241.227.85,[14/Sep/2010:07:42:09 +0100],GET /robots.txt HTTP/1.1,403,1
342,74.52.245.146,[16/Sep/2010:00:02:36 +0100],GET / HTTP/1.0,403,1
343,208.80.194.35,[16/Sep/2010:03:37:26 +0100],GET / HTTP/1.0,403,1
344,203.6.203.68,[16/Sep/2010:08:28:34 +0100],GET /robots.txt HTTP/1.0,403,1
345,203.6.203.68,[16/Sep/2010:08:28:38 +0100],GET / HTTP/1.0,403,1
346,207.46.195.234,[17/Sep/2010:11:30:36 +0100],GET /robots.txt HTTP/1.1,403,1
347,207.46.195.234,[17/Sep/2010:14:03:05 +0100],GET / HTTP/1.1,403,1
348,208.80.194.32,[18/Sep/2010:01:06:37 +0100],GET / HTTP/1.0,403,1
349,208.80.194.32,[19/Sep/2010:19:36:36 +0100],GET / HTTP/1.0,403,1
350,87.118.84.238,[20/Sep/2010:09:12:05 +0100],GET / HTTP/1.0,403,1
351,64.246.165.180,[20/Sep/2010:19:51:47 +0100],GET /robots.txt HTTP/1.0,403,1
352,64.246.165.180,[20/Sep/2010:19:51:47 +0100],GET / HTTP/1.1,403,1
353,65.55.3.137,[20/Sep/2010:22:18:30 +0100],GET /robots.txt HTTP/1.1,403,1
354,65.55.3.137,[20/Sep/2010:22:18:30 +0100],GET / HTTP/1.1,403,1
355,65.55.3.137,[20/Sep/2010:22:18:32 +0100],GET /robots.txt HTTP/1.1,403,1
356,65.55.3.137,[20/Sep/2010:22:18:33 +0100],GET / HTTP/1.1,403,1
357,207.46.204.232,[21/Sep/2010:10:55:41 +0100],GET /robots.txt HTTP/1.1,403,1
358,207.46.204.232,[21/Sep/2010:12:38:50 +0100],GET / HTTP/1.1,403,1
359,67.195.114.39,[21/Sep/2010:13:00:22 +0100],GET /robots.txt HTTP/1.0,403,1
360,67.195.114.39,[21/Sep/2010:13:00:23 +0100],GET / HTTP/1.0,403,1
361,208.80.194.30,[21/Sep/2010:16:12:11 +0100],GET / HTTP/1.0,403,1
362,72.94.249.37,[22/Sep/2010:19:38:40 +0100],GET / HTTP/1.1,403,1
363,72.94.249.37,[22/Sep/2010:19:38:41 +0100],GET / HTTP/1.1,403,1
364,66.249.66.179,[23/Sep/2010:00:28:32 +0100],GET /robots.txt HTTP/1.1,403,1
365,66.249.66.179,[23/Sep/2010:00:28:32 +0100],GET / HTTP/1.1,403,1
366,208.80.194.32,[23/Sep/2010:08:06:45 +0100],GET / HTTP/1.0,403,1
367,68.168.105.56,[23/Sep/2010:17:18:07 +0100],GET / HTTP/1.1,403,1
368,178.77.77.48,[24/Sep/2010:01:43:21 +0100],GET / HTTP/1.0,403,1
369,66.249.66.26,[25/Sep/2010:12:13:43 +0100],GET /robots.txt HTTP/1.1,403,1
370,66.249.66.26,[25/Sep/2010:12:13:43 +0100],GET / HTTP/1.1,403,1
371,69.36.184.4,[26/Sep/2010:03:55:05 +0100],GET / HTTP/1.1,403,1
372,69.36.184.4,[26/Sep/2010:03:55:05 +0100],GET /old/ HTTP/1.1,403,1
373,69.36.184.4,[26/Sep/2010:03:55:06 +0100],GET /forum/ HTTP/1.1,403,1
374,69.36.184.4,[26/Sep/2010:03:55:06 +0100],GET /forums/ HTTP/1.1,403,1
375,69.36.184.4,[26/Sep/2010:03:55:06 +0100],GET /vb/ HTTP/1.1,403,1
376,69.36.184.4,[26/Sep/2010:03:55:07 +0100],GET /vbulletin/ HTTP/1.1,403,1
377,188.165.225.24,[27/Sep/2010:19:56:41 +0100],GET /robots.txt HTTP/1.0,403,1
378,188.165.225.24,[27/Sep/2010:19:56:41 +0100],GET / HTTP/1.0,403,1
379,208.80.194.51,[28/Sep/2010:04:13:31 +0100],GET / HTTP/1.0,403,1
380,178.77.77.146,[29/Sep/2010:07:56:05 +0100],GET / HTTP/1.0,403,1
381,188.140.121.192,[29/Sep/2010:12:24:17 +0100],GET /favicon.ico HTTP/1.1,403,1
382,207.46.13.48,[29/Sep/2010:22:35:20 +0100],GET /robots.txt HTTP/1.1,403,1
383,207.46.13.48,[29/Sep/2010:22:38:46 +0100],GET / HTTP/1.1,403,1
384,204.13.53.200,[30/Sep/2010:15:37:30 +0100],GET / HTTP/1.1,403,1
385,204.13.53.200,[30/Sep/2010:15:37:30 +0100],GET /old/ HTTP/1.1,403,1
386,204.13.53.200,[30/Sep/2010:15:37:31 +0100],GET /forum/ HTTP/1.1,403,1
387,204.13.53.200,[30/Sep/2010:15:37:31 +0100],GET /forums/ HTTP/1.1,403,1
388,204.13.53.200,[30/Sep/2010:15:37:31 +0100],GET /vb/ HTTP/1.1,403,1
389,204.13.53.200,[30/Sep/2010:15:37:32 +0100],GET /vbulletin/ HTTP/1.1,403,1
390,64.246.165.210,[01/Oct/2010:10:20:56 +0100],GET /robots.txt HTTP/1.0,403,1
391,64.246.165.210,[01/Oct/2010:10:20:57 +0100],GET / HTTP/1.1,403,1
392,208.80.194.47,[01/Oct/2010:13:50:09 +0100],GET / HTTP/1.0,403,1
393,85.241.191.53,[02/Oct/2010:23:44:55 +0100],GET / HTTP/1.1,403,1
394,208.80.194.32,[04/Oct/2010:16:39:06 +0100],GET / HTTP/1.0,403,1
395,188.165.225.24,[07/Oct/2010:17:26:17 +0100],GET /robots.txt HTTP/1.0,403,1
396,188.165.225.24,[07/Oct/2010:17:26:17 +0100],GET / HTTP/1.0,403,1
397,184.72.134.140,[08/Oct/2010:18:14:10 +0100],GET / HTTP/1.0,403,1
398,95.26.25.21,[09/Oct/2010:22:09:14 +0100],GET / HTTP/1.1,403,1
399,66.249.65.4,[10/Oct/2010:05:19:54 +0100],GET /robots.txt HTTP/1.1,403,1
400,66.249.65.4,[10/Oct/2010:05:19:54 +0100],GET /construcao.jpg HTTP/1.1,403,1
401,67.195.114.39,[10/Oct/2010:09:26:37 +0100],GET /robots.txt HTTP/1.0,403,1
402,67.195.114.39,[10/Oct/2010:09:26:38 +0100],GET / HTTP/1.0,403,1
403,188.165.225.24,[10/Oct/2010:11:33:45 +0100],GET /robots.txt HTTP/1.0,403,1
404,188.165.225.24,[10/Oct/2010:11:33:45 +0100],GET / HTTP/1.0,403,1
405,64.246.165.50,[11/Oct/2010:19:40:07 +0100],GET /robots.txt HTTP/1.0,403,1
406,64.246.165.50,[11/Oct/2010:19:40:07 +0100],GET / HTTP/1.1,403,1
407,69.58.178.29,[12/Oct/2010:01:35:58 +0100],GET /robots.txt HTTP/1.1,403,1
408,69.58.178.29,[12/Oct/2010:01:36:00 +0100],GET / HTTP/1.1,403,1
409,208.80.194.47,[12/Oct/2010:03:07:27 +0100],GET / HTTP/1.0,403,1
410,65.55.3.137,[12/Oct/2010:16:33:06 +0100],GET /robots.txt HTTP/1.1,403,1
411,65.55.3.137,[12/Oct/2010:16:33:06 +0100],GET / HTTP/1.1,403,1
412,65.55.3.137,[12/Oct/2010:16:33:08 +0100],GET /robots.txt HTTP/1.1,403,1
413,65.55.3.137,[12/Oct/2010:16:33:08 +0100],GET / HTTP/1.1,403,1
414,207.46.13.140,[13/Oct/2010:03:00:13 +0100],GET /robots.txt HTTP/1.1,403,1
415,66.249.65.46,[13/Oct/2010:03:05:03 +0100],GET /robots.txt HTTP/1.1,403,1
416,66.249.65.46,[13/Oct/2010:03:05:03 +0100],GET / HTTP/1.1,403,1
417,207.46.13.140,[13/Oct/2010:03:20:06 +0100],GET / HTTP/1.1,403,1
418,38.100.41.66,[13/Oct/2010:06:14:50 +0100],GET / HTTP/1.1,403,1
419,208.80.194.50,[13/Oct/2010:14:28:18 +0100],GET / HTTP/1.0,403,1
420,188.165.225.24,[14/Oct/2010:14:10:58 +0100],GET /robots.txt HTTP/1.0,403,1
421,188.165.225.24,[14/Oct/2010:14:10:58 +0100],GET / HTTP/1.0,403,1
422,208.80.194.53,[15/Oct/2010:03:22:28 +0100],GET / HTTP/1.0,403,1
423,66.249.65.47,[16/Oct/2010:16:45:01 +0100],GET /robots.txt HTTP/1.1,403,1
424,66.249.65.47,[16/Oct/2010:16:45:01 +0100],GET / HTTP/1.1,403,1
425,178.77.77.126,[17/Oct/2010:02:06:34 +0100],GET / HTTP/1.0,403,1
426,216.245.211.46,[17/Oct/2010:16:37:20 +0100],HEAD / HTTP/1.1,403,1
427,65.55.3.137,[17/Oct/2010:17:21:33 +0100],GET /robots.txt HTTP/1.1,403,1
428,65.55.3.137,[17/Oct/2010:17:21:33 +0100],GET / HTTP/1.1,403,1
429,65.55.3.137,[17/Oct/2010:17:21:35 +0100],GET /robots.txt HTTP/1.1,403,1
430,65.55.3.137,[17/Oct/2010:17:21:35 +0100],GET / HTTP/1.1,403,1
431,74.52.245.146,[19/Oct/2010:15:19:37 +0100],GET / HTTP/1.0,403,1
432,85.246.37.6,[19/Oct/2010:18:09:07 +0100],GET / HTTP/1.1,403,1
433,208.80.194.32,[20/Oct/2010:13:13:24 +0100],GET / HTTP/1.0,403,1
434,85.246.103.175,[20/Oct/2010:16:07:40 +0100],GET / HTTP/1.1,403,1
435,85.246.103.175,[20/Oct/2010:16:07:40 +0100],GET /favicon.ico HTTP/1.1,403,1
436,85.246.103.175,[20/Oct/2010:16:07:43 +0100],GET /favicon.ico HTTP/1.1,403,1
437,216.145.17.190,[22/Oct/2010:11:57:08 +0100],GET /robots.txt HTTP/1.0,403,1
438,216.145.17.190,[22/Oct/2010:11:57:08 +0100],GET / HTTP/1.1,403,1
439,65.55.3.137,[22/Oct/2010:14:17:42 +0100],GET /robots.txt HTTP/1.1,403,1
440,65.55.3.137,[22/Oct/2010:14:17:42 +0100],GET / HTTP/1.1,403,1
441,65.55.3.137,[22/Oct/2010:14:17:44 +0100],GET /robots.txt HTTP/1.1,403,1
442,65.55.3.137,[22/Oct/2010:14:17:44 +0100],GET / HTTP/1.1,403,1
443,188.165.225.24,[22/Oct/2010:20:40:03 +0100],GET /robots.txt HTTP/1.0,403,1
444,188.165.225.24,[22/Oct/2010:20:40:03 +0100],GET / HTTP/1.0,403,1
445,207.46.204.236,[23/Oct/2010:04:02:31 +0100],GET /robots.txt HTTP/1.1,403,1
446,207.46.204.236,[23/Oct/2010:04:03:47 +0100],GET / HTTP/1.1,403,1
447,208.80.194.32,[23/Oct/2010:12:07:49 +0100],GET / HTTP/1.0,403,1
448,207.46.194.47,[25/Oct/2010:20:57:50 +0100],GET /robots.txt HTTP/1.1,403,1
449,207.46.194.47,[25/Oct/2010:20:57:50 +0100],GET /construcao.jpg HTTP/1.1,403,1
450,208.80.194.32,[26/Oct/2010:02:26:33 +0100],GET / HTTP/1.0,403,1
451,184.72.68.108,[26/Oct/2010:07:04:44 +0100],GET /robots.txt HTTP/1.1,403,1
452,188.165.225.24,[26/Oct/2010:17:26:43 +0100],GET /robots.txt HTTP/1.0,403,1
453,188.165.225.24,[26/Oct/2010:17:26:43 +0100],GET / HTTP/1.0,403,1
454,65.55.25.138,[26/Oct/2010:21:53:24 +0100],GET /robots.txt HTTP/1.1,403,1
455,65.55.25.138,[26/Oct/2010:21:53:24 +0100],GET /access_logs/ HTTP/1.1,403,1
456,65.55.25.138,[27/Oct/2010:05:31:35 +0100],GET /robots.txt HTTP/1.1,403,1
457,65.55.25.138,[27/Oct/2010:05:31:36 +0100],GET /access_logs/ HTTP/1.1,403,1
458,208.80.194.47,[28/Oct/2010:09:40:38 +0100],GET / HTTP/1.0,403,1
459,188.165.225.24,[28/Oct/2010:18:26:03 +0100],GET /robots.txt HTTP/1.0,403,1
460,188.165.225.24,[28/Oct/2010:18:26:03 +0100],GET / HTTP/1.0,403,1
461,71.193.216.156,[29/Oct/2010:15:02:39 +0100],GET /robots.txt HTTP/1.1,403,1
462,71.193.216.156,[29/Oct/2010:15:02:39 +0100],GET / HTTP/1.1,403,1
463,68.40.224.86,[29/Oct/2010:15:28:53 +0100],GET /robots.txt HTTP/1.1,403,1
464,68.40.224.86,[29/Oct/2010:15:28:53 +0100],GET / HTTP/1.1,403,1
465,188.165.225.24,[30/Oct/2010:04:59:34 +0100],GET /robots.txt HTTP/1.0,403,1
466,188.165.225.24,[30/Oct/2010:04:59:34 +0100],GET / HTTP/1.0,403,1
467,208.80.194.50,[30/Oct/2010:13:18:24 +0100],GET / HTTP/1.0,403,1
468,67.195.114.39,[30/Oct/2010:15:59:51 +0100],GET /robots.txt HTTP/1.0,403,1
469,67.195.114.39,[30/Oct/2010:15:59:52 +0100],GET / HTTP/1.0,403,1
470,184.73.99.54,[01/Nov/2010:00:00:27 +0000],GET / HTTP/1.1,403,1
471,208.80.194.32,[01/Nov/2010:16:12:18 +0000],GET / HTTP/1.0,403,1
472,213.13.115.9,[02/Nov/2010:10:02:05 +0000],GET / HTTP/1.1,403,1
473,213.13.115.9,[02/Nov/2010:10:02:05 +0000],GET /favicon.ico HTTP/1.1,403,1
474,207.46.204.197,[02/Nov/2010:11:32:06 +0000],GET /robots.txt HTTP/1.1,403,1
475,207.46.204.197,[02/Nov/2010:11:41:15 +0000],GET / HTTP/1.1,403,1
476,216.145.5.42,[02/Nov/2010:12:06:53 +0000],GET /robots.txt HTTP/1.0,403,1
477,216.145.5.42,[02/Nov/2010:12:06:53 +0000],GET / HTTP/1.1,403,1
478,178.77.77.146,[02/Nov/2010:19:28:51 +0000],GET / HTTP/1.0,403,1
479,50.16.81.214,[02/Nov/2010:20:32:26 +0000],GET /refund_policy HTTP/1.1,403,1
480,188.165.225.24,[03/Nov/2010:06:12:45 +0000],GET /robots.txt HTTP/1.0,403,1
481,188.165.225.24,[03/Nov/2010:06:12:45 +0000],GET / HTTP/1.0,403,1
482,178.77.77.48,[03/Nov/2010:12:18:14 +0000],GET / HTTP/1.0,403,1
483,208.80.194.32,[03/Nov/2010:14:28:57 +0000],GET / HTTP/1.0,403,1
484,66.249.68.213,[04/Nov/2010:03:51:16 +0000],GET /robots.txt HTTP/1.1,403,1
485,66.249.68.213,[04/Nov/2010:03:51:16 +0000],GET / HTTP/1.1,403,1
486,50.16.72.10,[04/Nov/2010:06:57:25 +0000],GET / HTTP/1.0,403,1
487,208.80.194.33,[05/Nov/2010:12:49:23 +0000],GET / HTTP/1.0,403,1
488,66.249.65.165,[05/Nov/2010:16:28:04 +0000],GET /robots.txt HTTP/1.1,403,1
489,66.249.65.165,[05/Nov/2010:16:28:04 +0000],GET / HTTP/1.1,403,1
490,65.55.3.137,[06/Nov/2010:14:39:25 +0000],GET /robots.txt HTTP/1.1,403,1
491,65.55.3.137,[06/Nov/2010:14:39:25 +0000],GET / HTTP/1.1,403,1
492,65.55.3.137,[06/Nov/2010:14:39:27 +0000],GET /robots.txt HTTP/1.1,403,1
493,65.55.3.137,[06/Nov/2010:14:39:27 +0000],GET / HTTP/1.1,403,1
494,188.165.225.24,[06/Nov/2010:15:17:44 +0000],GET /robots.txt HTTP/1.0,403,1
495,188.165.225.24,[06/Nov/2010:15:17:45 +0000],GET / HTTP/1.0,403,1
496,208.80.194.28,[07/Nov/2010:14:37:08 +0000],GET / HTTP/1.0,403,1
497,188.165.225.24,[08/Nov/2010:08:47:03 +0000],GET /robots.txt HTTP/1.0,403,1
498,188.165.225.24,[08/Nov/2010:08:47:03 +0000],GET / HTTP/1.0,403,1
499,69.58.178.58,[09/Nov/2010:08:28:30 +0000],GET /robots.txt HTTP/1.1,403,1
500,69.58.178.58,[09/Nov/2010:08:28:31 +0000],GET / HTTP/1.1,403,1
501,69.58.178.58,[09/Nov/2010:08:28:33 +0000],GET / HTTP/1.1,403,1
502,208.80.194.28,[09/Nov/2010:16:26:42 +0000],GET / HTTP/1.0,403,1
503,188.165.225.24,[09/Nov/2010:16:58:28 +0000],GET /robots.txt HTTP/1.0,403,1
504,188.165.225.24,[09/Nov/2010:16:58:28 +0000],GET / HTTP/1.0,403,1
505,178.77.77.48,[09/Nov/2010:22:47:34 +0000],GET / HTTP/1.0,403,1
506,38.100.41.104,[10/Nov/2010:02:15:09 +0000],GET / HTTP/1.1,403,1
507,188.165.225.24,[11/Nov/2010:00:49:01 +0000],GET /robots.txt HTTP/1.0,403,1
508,188.165.225.24,[11/Nov/2010:00:49:02 +0000],GET / HTTP/1.0,403,1
509,208.80.194.28,[11/Nov/2010:13:45:52 +0000],GET / HTTP/1.0,403,1
510,65.52.110.64,[12/Nov/2010:13:45:26 +0000],GET /robots.txt HTTP/1.1,403,1
511,65.52.110.64,[12/Nov/2010:13:58:24 +0000],GET / HTTP/1.1,403,1
512,208.94.234.220,[12/Nov/2010:23:43:59 +0000],GET / HTTP/1.1,403,1
513,216.13.106.198,[13/Nov/2010:01:07:58 +0000],GET / HTTP/1.1,403,1
514,208.80.194.27,[13/Nov/2010:14:10:09 +0000],GET / HTTP/1.0,403,1
515,72.94.249.37,[13/Nov/2010:14:21:11 +0000],GET / HTTP/1.1,403,1
516,72.94.249.37,[13/Nov/2010:14:21:12 +0000],GET / HTTP/1.1,403,1
517,64.246.165.180,[13/Nov/2010:16:46:19 +0000],GET /robots.txt HTTP/1.0,403,1
518,64.246.165.180,[13/Nov/2010:16:46:20 +0000],GET / HTTP/1.1,403,1
519,178.77.77.146,[14/Nov/2010:11:00:32 +0000],GET / HTTP/1.0,403,1
520,208.80.194.33,[15/Nov/2010:14:33:14 +0000],GET / HTTP/1.0,403,1
521,208.80.194.29,[17/Nov/2010:08:11:34 +0000],GET / HTTP/1.0,403,1
522,66.249.82.66,[18/Nov/2010:21:45:23 +0000],GET / HTTP/1.1,403,1
523,85.246.33.155,[18/Nov/2010:21:45:26 +0000],GET / HTTP/1.1,403,1
524,208.80.194.26,[18/Nov/2010:22:04:54 +0000],GET / HTTP/1.0,403,1
525,65.55.25.138,[20/Nov/2010:04:53:02 +0000],GET /robots.txt HTTP/1.1,403,1
526,65.55.25.138,[20/Nov/2010:04:53:02 +0000],GET / HTTP/1.1,403,1
527,65.55.25.138,[20/Nov/2010:04:53:04 +0000],GET /robots.txt HTTP/1.1,403,1
528,65.55.25.138,[20/Nov/2010:04:53:04 +0000],GET / HTTP/1.1,403,1
529,69.71.222.186,[20/Nov/2010:11:03:09 +0000],GET / HTTP/1.0,403,1
530,69.71.222.186,[20/Nov/2010:11:05:32 +0000],GET / HTTP/1.0,403,1
531,208.80.194.29,[20/Nov/2010:11:51:08 +0000],GET / HTTP/1.0,403,1
532,67.195.113.247,[20/Nov/2010:15:08:32 +0000],GET /robots.txt HTTP/1.0,403,1
533,67.195.113.247,[20/Nov/2010:15:08:32 +0000],GET / HTTP/1.0,403,1
534,88.198.108.35,[22/Nov/2010:00:23:12 +0000],GET /robots.txt HTTP/1.1,403,1
535,88.198.108.35,[22/Nov/2010:00:23:12 +0000],GET / HTTP/1.1,403,1
536,208.80.194.29,[22/Nov/2010:02:33:06 +0000],GET / HTTP/1.0,403,1
537,207.46.204.179,[22/Nov/2010:17:49:03 +0000],GET /robots.txt HTTP/1.1,403,1
538,207.46.204.179,[22/Nov/2010:17:57:58 +0000],GET / HTTP/1.1,403,1
539,205.251.121.5,[23/Nov/2010:00:41:46 +0000],GET /robots.txt HTTP/1.1,403,1
540,205.251.121.5,[23/Nov/2010:00:41:47 +0000],GET /robots.txt HTTP/1.1,403,1
541,208.80.194.31,[23/Nov/2010:16:54:46 +0000],GET / HTTP/1.0,403,1
542,188.121.62.177,[23/Nov/2010:20:02:00 +0000],GET / HTTP/1.1,403,1
543,213.239.207.172,[24/Nov/2010:08:44:41 +0000],GET / HTTP/1.0,403,1
544,64.246.165.210,[24/Nov/2010:20:13:20 +0000],GET /robots.txt HTTP/1.0,403,1
545,64.246.165.210,[24/Nov/2010:20:13:20 +0000],GET / HTTP/1.1,403,1
546,208.80.194.26,[25/Nov/2010:06:03:56 +0000],GET / HTTP/1.0,403,1
547,66.249.66.145,[25/Nov/2010:09:20:00 +0000],GET /robots.txt HTTP/1.1,403,1
548,66.249.66.145,[25/Nov/2010:09:20:00 +0000],GET / HTTP/1.1,403,1
549,66.249.66.193,[25/Nov/2010:14:46:05 +0000],GET /robots.txt HTTP/1.1,403,1
550,66.249.66.193,[25/Nov/2010:14:46:05 +0000],GET / HTTP/1.1,403,1
551,174.129.73.202,[25/Nov/2010:23:10:34 +0000],GET / HTTP/1.1,403,1
552,208.80.194.27,[26/Nov/2010:18:53:06 +0000],GET / HTTP/1.0,403,1
553,208.80.194.26,[28/Nov/2010:07:27:44 +0000],GET / HTTP/1.0,403,1
554,66.45.246.226,[29/Nov/2010:00:37:49 +0000],GET / HTTP/1.1,403,1
555,66.45.246.226,[29/Nov/2010:17:38:49 +0000],GET / HTTP/1.1,403,1
556,174.129.102.110,[29/Nov/2010:17:59:21 +0000],GET / HTTP/1.1,403,1
557,208.80.194.26,[29/Nov/2010:20:12:36 +0000],GET / HTTP/1.0,403,1
558,208.80.194.27,[01/Dec/2010:09:15:37 +0000],GET / HTTP/1.0,403,1
559,174.129.117.237,[01/Dec/2010:10:43:52 +0000],HEAD / HTTP/1.1,403,1
560,203.6.203.77,[01/Dec/2010:21:11:08 +0000],GET /robots.txt HTTP/1.0,403,1
561,203.6.203.77,[01/Dec/2010:21:11:09 +0000],GET / HTTP/1.0,403,1
562,65.52.110.65,[02/Dec/2010:14:51:58 +0000],GET /robots.txt HTTP/1.1,403,1
563,65.52.110.65,[02/Dec/2010:15:20:28 +0000],GET / HTTP/1.1,403,1
564,208.80.194.32,[02/Dec/2010:22:25:22 +0000],GET / HTTP/1.0,403,1
565,74.52.245.146,[03/Dec/2010:00:59:38 +0000],GET / HTTP/1.0,403,1
566,184.72.201.226,[03/Dec/2010:22:52:42 +0000],GET / HTTP/1.0,403,1
567,208.80.194.26,[04/Dec/2010:11:07:50 +0000],GET / HTTP/1.0,403,1
568,208.80.194.33,[06/Dec/2010:00:33:13 +0000],GET / HTTP/1.0,403,1
569,208.80.194.26,[07/Dec/2010:13:44:24 +0000],GET / HTTP/1.0,403,1
570,68.168.105.59,[07/Dec/2010:17:53:24 +0000],GET / HTTP/1.1,403,1
571,84.196.240.90,[08/Dec/2010:07:27:38 +0000],GET / HTTP/1.0,403,1
572,208.80.194.31,[09/Dec/2010:03:01:21 +0000],GET / HTTP/1.0,403,1
573,69.58.178.59,[10/Dec/2010:16:13:41 +0000],GET /robots.txt HTTP/1.1,403,1
574,69.58.178.59,[10/Dec/2010:16:13:42 +0000],GET / HTTP/1.1,403,1
575,69.58.178.59,[10/Dec/2010:16:15:51 +0000],GET / HTTP/1.1,403,1
576,208.80.194.35,[10/Dec/2010:16:18:32 +0000],GET / HTTP/1.0,403,1
